result,評価項目,評価表現,評判情報
"",バランス,が良く,その点、高感度に強い600万画素のD40はバランスが良く、まだまだ通勤のお供から外せそうにありません。
"",バランス,が悪いので,D40に手振れ補正とフォーカス性能があがればまさに螳檎挑なのですが、VR18〜200は重いし高いし見た目のバランスが悪いので私はあまり付けたくはないです。
"",バランス,がいい,上位機種のキットレンズですが、D40ともバランスが良くなにより値段の割に画質がいい。
"",バランス,の良い,バランスの良いカメラを御希望の方には少し割高感があるかもしれませんが買って納得すると思います。
"",バランス,の良い,とても値段からは信じられないバランスの良い製品でしょう。
"",バランス,がよく,総評上記の理由から、総体的に価格と性能のバランスがよく、汎用性が高いのがこのレンズの人気の理由でしょう。
"",バランス,も良く,パンケーキタイプは、私は初めてですがボディーとのバランスも良く、スナップ撮影にも使用しましたが、使いやすいです。
"",バランス,の良い,撮影が始まってしまえば、これ以上のカメラはないと言えるぐらい、バランスの良いカメラです。
"",バランス,がいい,価格と性能のバランスがとてもいいレンズだと思います。
"",バランス,がよい,D200で使うと18-200よりバランスがよい。
"",バランス,はいいですね,EDレンズのおかげか、技術が向上がされているのか色収差のバランスはいいですね。
"",バランス,も良いので,D80AF-SDX18-135Gレンズキットはレンズとのバランスも良いので待っていたカメラです。
"",バランス,の高い,価格の割にバランスの高い良好製品だと思います。
"",バランス,がいいです,久しぶりのデジカメ購入でしたが、値段と性能のバランスが非常にいいです。
"",バランス,のよい,コンパクトデジカメでは数少ない広角ズームでしかも十分なレンズ性能(私は歪曲収差の少なさを高く評価します)を持ち、手振れ補正機能を搭載(約2段分といったところでしょうか)、小型高画素撮像素子の割りには良好な高感度性能(ISO400は常用できると思います)、圧倒的な接写(マクロ)性能、良好な省電力性能…と非常にバランスのよい本機ですが、いくつか改善を望みたい点がない訳ではありません。
"",バランス,は良いと,少し辛口かもしれませんが、低価格コンパクトとしてバランスは良いと思います。
"",バランス,が良い,カメラとつなげたときのバランスが良いこと。
"",バランス,が良く,使ってみるとバランスが良く、手持ち撮影でも使いこなせます。
"",バランス,が良い,また、バランスが良いためかカタログ数値ほど重さを感じさせない。
