result,評価項目,評価表現,評判情報
"",ホールド感,も上々,ホールド感も上々、特に縦グリMB-D10の右手を余さずしっかり食いつく感触は、今まで所有の2台に無い質感でとても好きです。
"",ホールド感,が上がりました,タテはもちろんヨコでもホールド感が上がりました。
"",ホールド感,もいい,重量は重く大きくなりましたがグリップの感触もホールド感もよくいい感じです。
"",ホールド感,は良い,・Mb-D10装着時のホールド感は良い。
"",ホールド感,が良い,また、縦位置に構えたとき、MB200のホールド感があまり良い感じではなかったです。
"",ホールド感,は良いです,縦位置で構えたときのホールド感は良いです。
"",ホールド感,に関してはありません,液晶、ホールド感に関しては不満はありません。
"",ホールド感,もいいです,ホールド感もとてもいいです。
"",ホールド感,もいいです,予想以上にサイズが小さかったのですが持ちやすくホールド感もいいです。
"",ホールド感,は悪くない,小さくて軽いなか、ホールド感は悪くない。
"",ホールド感,はイマイチなので,ただ、カメラ本体の操作性は良いけど、ホールド感はイマイチなので、別売のマルチバッテリーパック(MB-D80)を装着してホールド感や重量バランスを良くしています。
"",ホールド感,も十分です,これも個人差がありそうですが、私には持ちやすくホールド感も十分です。
"",ホールド感,が得られます,D50が太いグリップを鷲掴みするのに対し(それはそれで持ちやすいですが)、D80は手を添えると自然に理想的なホールド感が得られます。
"",ホールド感,は良好です,ホールド感は、皆様の評価のとおり良好です。
"",ホールド感,の良い,高画素化になると、このテブレがやっかいですからたとえ小さくてもホールド感の良い物を選ぶべきでしょう。
"",ホールド感,は良い,F90やF4と違い、グリップにラバーが貼ってあるので滑りにくくホールド感は良い。
"",ホールド感,がすばらしい,1___グリップのホールド感がすばらしい。
"",ホールド感,は良い,デザインやホールド感は大変良い。
"",ホールド感,がすばらしい,小さくはないが、手の形に合ったホールド感がすばらしい(小さいと逆に落としそうな気がする)。
"",ホールド感,は悪くはないのですが,ホールド感は悪くはないのですが、F100の時のような手に吸い付くような持ちやすさはありません。
"",ホールド感,もよく,さて、使ってみての感想ですが、ホールド感もよく、それぞれのファンクションやボタン類のレイアウトも使いやすくよい感じです。
"",ホールド感,もあって,また、ホールド感も適度に重量感があって、ブレ防止に効果があると思います。
"",ホールド感,も十分,ホールド感も必要十分。
"",ホールド感,はありません,男性の私でもホールド感は問題ありません。
"",ホールド感,はあります,筐体が薄い為、ホールド感は好みの別れるところではないでしょうか、女性には持ち易く、男性には小さ過ぎる感があります
"",ホールド感,が良くて,手が小さい私ですが、ホールド感が良くてストレスを感じないです。
"",ホールド感,はいまいち,ホールド感はいまいち。
"",ホールド感,は文句なし,ホールド感は文句なし。
"",ホールド感,は最高,・しっかりホールドできるか___グリップも握りやすく、滑りにくい材質の為、ホールド感は最高。
"",ホールド感,も悪いとは,ホールド感も悪いとは思いません。
"",ホールド感,は良いです,ホールド感は良いです。
"",ホールド感,が良いとは,さすがにデカイので携帯性やホールド感が良いとは思えないが、それ相応に配慮はされてるんだろうと思う。
"",ホールド感,が悪く,デザイン重視のせいでホールド感が悪く、風景をズームで撮影すると手ぶれしまくり。
"",ホールド感,はいまいちです,ただ、少し小さいため、ホールド感はいまいちです。
"",ホールド感,が欲しい,けどホールド感がもっと欲しい機種です。
"",ホールド感,が弱い,個人的にはホールド感が少し弱い感じがするので、操作性は3点にしました。
"",ホールド感,が良く,またホールド感がとても良く、手ぶれ補正も良く効きます。
